PED_NUMERO_PEDIDO;PED_FECHA;MES_CREACION;PED_CODIGO_CLIENTE;CLIENTE;PED_RESPONSABLE;VENDEDOR;PED_CANAL_CODIGO;PED_CANAL;PED_REGION;ZONA;PED_CONDICION_EXPEDICION_CODIGO;PED_CONDICION_EXPEDICION;PED_ESTADO_CREDITO;SERV_TIPO_SERVICIO;VALOR_NETO;VALOR_MM;DIA_MES;SEMANA_MES;ES_FIN_MES;CLASIFICACION;ES_FES;ES_SALDO;ES_PENDIENTE;ES_CERRADO_TRACKING;ESTADO_ACTUAL;HITO_ACTUAL;FECHA_ACTUALIZACION;DIAS_ACTUALES_DH;DIAS_EN_ESTADO_DH;DH_TOTAL;ESTADO_SLA;PROB_ML_ATRASO;RIESGO_ATRASO;PREDICCION_SLA;DH_PREDICHO_ML;DH_PREDICHO_BASE_ML;DIAS_RESTANTES_PREDICHOS;BANDA_DIAS_PREDICHOS;SLA_CONSUMIDO_PCT;PRIORIDAD_SCORE;FACTOR_PRINCIPAL;FACTOR_HISTORICO;FEATURE_TOP1;FEATURE_TOP2;FEATURE_TOP3;FACTOR_DIAS_PRINCIPAL;RESPONSABLE_AREA;ACCION_RECOMENDADA;DH_CREDITO;DH_OPERACIONES;DH_PICKING;DH_FACTURACION;DH_DESPACHO;FASE_MAS_LENTA;DH_FASE_LENTA;ES_FLUJO_COMPLETO_ML;ES_CALIDAD_VALIDA_ML;ES_ENTRENAMIENTO_FINAL;ES_VALIDACION_TEST;MOTIVO_EXCLUSION_ML;AUD_ESTADO_GENERAL;AUD_TOTAL_CRITICAS;AUD_PRINCIPAL_INCONGRUENCIA;AUD_DUPLICADOS_ENTRADA;MODELO_ML;MODELO_VERSION;MODELO_FECHA;MODELO_VALIDADO;MODELO_DEPENDENCIA;MODELO_FUENTE_SCORE;N_ENTRENAMIENTO_FINAL;N_TRAIN_VALIDACION;N_TEST_VALIDACION;MESES_TRAIN_VALIDACION;MES_TEST_VALIDACION;AUC_TEST;AP_TEST;BRIER_TEST;MAE_DIAS_TEST;RMSE_DIAS_TEST;R2_DIAS_TEST;TASA_ATRASO_ENTRENAMIENTO;PEDIDOS_PENDIENTES_MODELO;PEDIDOS_PENDIENTES_ALTO;ATRASOS_ESPERADOS_PENDIENTES
1167335;2026-06-24;2026-06;411302;411302;V612;V612;42;Instituciones;13;Santiago;1;Estándar;D;51;636324;0.636324;24;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.06460831424856818;BAJO;PROBABLE CUMPLIMIENTO;2.9;2.9;2.9;0-5 DH;0.0;5.5;FES;FES;Fin de mes;Canal: 42;Historial previo del vendedor;Vendedor: V612;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;2.0;0.0;0.0;0.0;0.0;CREDITO;2.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167620;2026-07-01;2026-07;660056;660056;V580;V580;45;Dist Mayoristas;8;Regiones;1;Estándar;D;21;696109;0.696109;1;1-7;No;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.06360427713015838;BAJO;PROBABLE CUMPLIMIENTO;1.4;1.4;1.4;0-5 DH;0.0;5.5;FES;FES;Día del mes;Vendedor: V580;Estado de crédito: D;Canal: 45;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;1.0;0.0;0.0;0.0;OPERACIONES;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139183;2026-05-05;2026-05;460004;460004;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;A;115;229955;0.229955;5;1-7;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;5.0;CUMPLE;0.07789874251471689;BAJO;PROBABLE CUMPLIMIENTO;4.7;4.7;4.7;0-5 DH;0.0;5.5;PICKING;PICKING;Día del mes;Soporte histórico del cliente;Monto del pedido;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;5.0;0.0;0.0;PICKING;5.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139243;2026-05-07;2026-05;345382;345382;V400;V400;43;Tradicional Detalle;5;Regiones;1;Estándar;A;113;446688;0.446688;7;1-7;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;5.0;CUMPLE;0.07117788068450145;BAJO;PROBABLE CUMPLIMIENTO;4.5;4.5;4.5;0-5 DH;0.0;5.5;PICKING;PICKING;Día del mes;Soporte histórico del cliente;Día de semana: 3;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;4.0;0.0;0.0;PICKING;4.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139481;2026-05-27;2026-05;660051;660051;V580;V580;45;Dist Mayoristas;8;Regiones;1;Estándar;A;20;1022959;1.022959;27;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.05328389172698987;BAJO;PROBABLE CUMPLIMIENTO;1.9;1.9;1.9;0-5 DH;0.0;5.5;FES;FES;Fin de mes;Vendedor: V580;Soporte histórico del cliente;Canal: 45;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;1.0;0.0;0.0;PICKING;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;INCOMPLETO FES: SIN MANIFIESTO;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139652;2026-06-11;2026-06;920017;920017;V800;V800;43;Tradicional Detalle;10;Regiones;1;Estándar;A;22;746331;0.746331;11;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.06182979987304296;BAJO;PROBABLE CUMPLIMIENTO;1.5;1.5;1.5;0-5 DH;0.0;5.5;DESPACHO;DESPACHO;Región: 10;Día del mes;Soporte histórico del cliente;Región: 10;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;1.0;DESPACHO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: FACTURA ANTES DE PICKING EN EL MISMO DIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139944;2026-07-01;2026-07;411459;411459;V650;V650;43;Tradicional Detalle;13;Santiago;1;Estándar;D;0;270198;0.270198;1;1-7;No;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.07686319835137018;BAJO;PROBABLE CUMPLIMIENTO;0.2;0.2;0.2;0-5 DH;0.0;5.5;FES;FES;Día del mes;Vendedor: V650;Estado de crédito: D;Día del mes;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166473;2026-05-09;2026-05;411136;411136;V615;V615;43;Tradicional Detalle;13;Santiago;4;Urgente;A;93;64200;0.0642;9;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;5.0;CUMPLE;0.0814850426585119;BAJO;PROBABLE CUMPLIMIENTO;4.9;4.9;4.9;0-5 DH;0.0;5.4;PICKING;PICKING;Día del mes;Día de semana: 5;Condición de expedición: 4;Día de semana: 5;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;3.0;0.0;1.0;PICKING;3.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166481;2026-05-11;2026-05;460257;460257;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;D;75;260646;0.260646;11;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;3.0;CUMPLE;0.07501185158090044;BAJO;PROBABLE CUMPLIMIENTO;3.6;3.6;3.6;0-5 DH;0.0;5.4;OPERACIONES;OPERACIONES;Día del mes;Estado de crédito: D;Soporte histórico del cliente;Vendedor: V612;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;3.0;3.0;0.0;0.0;OPERACIONES;3.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166852;2026-06-01;2026-06;411402;411402;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;D;4;967100;0.9671;1;1-7;No;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.05327754222971698;BAJO;PROBABLE CUMPLIMIENTO;0.6;0.6;0.6;0-5 DH;0.0;5.4;FES;FES;Día del mes;Historial previo del canal;Historial previo del vendedor;Vendedor: V612;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167366;2026-06-25;2026-06;420450;420450;V585;V585;45;Dist Mayoristas;13;Santiago;1;Estándar;SIN DATO;41;2413905;2.413905;25;22-FIN;Si;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;3.0;CUMPLE;0.009453878321433918;BAJO;PROBABLE CUMPLIMIENTO;1.9;1.9;1.9;0-5 DH;0.0;5.4;DESPACHO;DESPACHO;Fin de mes;Canal: 45;Día de semana: 3;Canal: 45;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;2.0;DESPACHO;2.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1167609;2026-07-01;2026-07;650663;650663;V580;V580;45;Dist Mayoristas;8;Regiones;1;Estándar;D;21;671724;0.671724;1;1-7;No;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.06307403047198036;BAJO;PROBABLE CUMPLIMIENTO;1.4;1.4;1.4;0-5 DH;0.0;5.4;FES;FES;Día del mes;Vendedor: V580;Estado de crédito: D;Canal: 45;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;1.0;0.0;0.0;0.0;OPERACIONES;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139499;2026-05-28;2026-05;500322;500322;V650;V650;45;Dist Mayoristas;6;Regiones;1;Estándar;A;46;170238;0.170238;28;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.07738489356900596;BAJO;PROBABLE CUMPLIMIENTO;2.2;2.2;2.2;0-5 DH;0.0;5.4;FES;FES;Vendedor: V650;Fin de mes;Soporte histórico del cliente;Canal: 45;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139502;2026-05-28;2026-05;150276;150276;V817;V817;43;Tradicional Detalle;2;Regiones;1;Estándar;D;40;1441625;1.441625;28;22-FIN;Si;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.03902661781907449;BAJO;PROBABLE CUMPLIMIENTO;2.1;2.1;2.1;0-5 DH;0.0;5.4;FES;FES;Fin de mes;Estado de crédito: D;Soporte histórico del cliente;Región: 2;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;2.0;0.0;0.0;0.0;0.0;CREDITO;2.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139560;2026-06-02;2026-06;400319;400319;V615;V615;43;Tradicional Detalle;13;Santiago;1;Estándar;D;67;122176;0.122176;2;1-7;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;3.0;CUMPLE;0.07998964670250361;BAJO;PROBABLE CUMPLIMIENTO;3.3;3.3;3.3;0-5 DH;0.0;5.4;OPERACIONES;OPERACIONES;Día del mes;Estado de crédito: D;Soporte histórico del canal;Día del mes;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;3.0;3.0;0.0;0.0;OPERACIONES;3.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139620;2026-06-09;2026-06;345099;345099;V400;V400;45;Dist Mayoristas;5;Regiones;1;Estándar;A;1;1180622;1.180622;9;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.04605527871600531;BAJO;PROBABLE CUMPLIMIENTO;1.0;1.0;1.0;0-5 DH;0.0;5.4;CREDITO;CREDITO;Día del mes;Historial previo del vendedor;Canal: 45;Canal: 45;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: PICKING ANTES DE ENTREGA EN EL MISMO DIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139631;2026-06-09;2026-06;650381;650381;V580;V580;45;Dist Mayoristas;8;Regiones;1;Estándar;D;36;388523;0.388523;9;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.07133077860780516;BAJO;PROBABLE CUMPLIMIENTO;2.7;2.7;2.7;0-5 DH;0.0;5.4;CREDITO;CREDITO;Día del mes;Vendedor: V580;Estado de crédito: D;Canal: 45;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;1.0;0.0;0.0;0.0;1.0;CREDITO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: PICKING ANTES DE ENTREGA EN EL MISMO DIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139667;2026-06-11;2026-06;410455;410455;V650;V650;45;Dist Mayoristas;13;Santiago;1;Estándar;A;19;423700;0.4237;11;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.06974174806916127;BAJO;PROBABLE CUMPLIMIENTO;1.4;1.4;1.4;0-5 DH;0.0;5.4;DESPACHO;DESPACHO;Vendedor: V650;Día del mes;Canal: 45;Canal: 45;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;1.0;DESPACHO;1.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: PICKING ANTES DE ENTREGA EN EL MISMO DIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139694;2026-06-14;2026-06;910037;910037;V800;V800;43;Tradicional Detalle;10;Regiones;1;Estándar;A;12;894253;0.894253;14;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;1.0;CUMPLE;0.055424340473631185;BAJO;PROBABLE CUMPLIMIENTO;1.7;1.7;1.7;0-5 DH;0.0;5.4;CREDITO;CREDITO;Región: 10;Soporte histórico del cliente;Hora de creación;Región: 10;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;True;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139943;2026-07-01;2026-07;411459;411459;V650;V650;43;Tradicional Detalle;13;Santiago;1;Estándar;D;0;237235;0.237235;1;1-7;No;FES;True;False;False;True;SIN ESTADO;SIN HITO;;0.0;;0.0;CUMPLE;0.07641302787790359;BAJO;PROBABLE CUMPLIMIENTO;0.2;0.2;0.2;0-5 DH;0.0;5.4;FES;FES;Día del mes;Vendedor: V650;Estado de crédito: D;Día del mes;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;0.0;0.0;0.0;0.0;CREDITO;0.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
4190139970;2026-07-06;2026-07;700068;700068;V108;V108;43;Tradicional Detalle;8;Regiones;1;Estándar;A;36;960676;0.960676;6;1-7;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.05306236962623897;BAJO;PROBABLE CUMPLIMIENTO;2.4;2.4;2.4;0-5 DH;0.0;5.4;PICKING;PICKING;Historial previo del cliente;Día del mes;Soporte histórico del canal;Canal: 43;Operaciones;Revisar hito actual y remover restricción principal;0.0;0.0;2.0;0.0;0.0;PICKING;2.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166454;2026-05-08;2026-05;411483;411483;V614;V614;43;Tradicional Detalle;13;Santiago;1;Estándar;D;65;304823;0.304823;8;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;3.0;CUMPLE;0.07280096381555803;BAJO;PROBABLE CUMPLIMIENTO;3.4;3.4;3.4;0-5 DH;0.0;5.3;CREDITO;CREDITO;Día del mes;Estado de crédito: D;Soporte histórico del cliente;Canal: 43;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;1.0;1.0;1.0;0.0;1.0;CREDITO;1.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;OK;0;SIN INCONGRUENCIA;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
1166490;2026-05-12;2026-05;440382;440382;V612;V612;46;Org. Gubernamentales;13;Santiago;1;Estándar;D;51;350461;0.350461;12;8-14;No;NORMAL;False;False;False;True;SIN ESTADO;SIN HITO;;0.0;;2.0;CUMPLE;0.0701973700387171;BAJO;PROBABLE CUMPLIMIENTO;2.9;2.9;2.9;0-5 DH;0.0;5.3;OPERACIONES;OPERACIONES;Día del mes;Estado de crédito: D;Soporte histórico del cliente;Vendedor: V612;Crédito y Cobranzas;Escalar liberación y bloqueo de crédito;0.0;2.0;2.0;0.0;0.0;OPERACIONES;2.0;True;True;True;False;INCLUIDO EN ENTRENAMIENTO;REVISAR;0;ADVERTENCIA: HORA 00:00:00 EN UNO O MAS HITOS;0;Regresión logística + regresión lineal regularizada;ML_LOGIT_LINEAR_FLUJO_COMPLETO_V50_2026;2026-07-26 21:24;True;scikit-learn;"ML entrenado con flujo completo; sin FES/Saldo como predictores iniciales";1540;659;694;2026-05;2026-06;0.7453063885267276;0.4315223199854611;0.12475453610202066;1.4911532858899847;2.505447792736855;0.3579285234466517;0.12012987012987013;88;19;12.216227075641683
